"","SBt.Median","SBt.LCI95%","SBt.UCI95%","Ft.Median","Ft.LCI95%","Ft.UCI95%","SBt_SBmsy.Median","SBt_SBmsy.LCI95%","SBt_SBmsy.UCI95%","Ft_Fmsy.Median","Ft_Fmsy.LCI95%","Ft_Fmsy.UCI95%","SBt_SB0.Median","SBt_SB0.LCI95%","SBt_SB0.UCI95%"
"1995",20498.5091099786,11248.9384902519,30953.234450723,0.82308426164989,0.545080358039887,1.49987487568121,0.865601323091727,0.656135062785909,1.20946186136274,1.65057926491373,1.09170967803217,2.18686171827102,0.20083683856768,0.15028198717313,0.259150645054967
"1996",17899.338154146,9501.83768186744,27888.2976338038,0.850422512361751,0.545820342606805,1.60200590939519,0.75413955252563,0.562253254368624,1.07208828898533,1.72614128319345,1.12964940684083,2.32185708063188,0.17523268792516,0.127829674793393,0.235138746884319
"1997",17590.0495789475,9689.24987228117,27105.0026777456,0.74047546332715,0.480538602592656,1.34427332528599,0.738032283832269,0.549532084708073,1.10070277101495,1.49574780237673,0.926228498946735,2.02227676570268,0.171185606139954,0.127762360039727,0.239662910782618
"1998",19314.0727798469,11355.1872819442,29451.4745727622,0.632854615873666,0.415021670944601,1.07642436789592,0.812102187671844,0.598129778580863,1.29206220032789,1.26098851341736,0.726481249883237,1.75747140597307,0.187300644194405,0.141205426390325,0.271708019479782
"1999",21220.642321295,12978.1851364799,32343.1239902737,0.547627161091053,0.359303581440646,0.895425677607411,0.890001314770041,0.642236414472597,1.45713873928499,1.09195089944147,0.609162159547238,1.56735474155581,0.205873122176867,0.156152951054355,0.30879886918332
"2000",23357.8412180096,14572.8280361691,35467.9478665008,0.490285039860353,0.322883076126443,0.785846102721283,0.986592463376712,0.699234093384647,1.62175812828682,0.976209215751451,0.545782126818754,1.4335528134163,0.2277949885123,0.171280222101224,0.340813331744184
"2001",24950.7523197501,15349.848266937,37400.0878124538,0.401190312340846,0.26764643335111,0.652123719620586,1.05151179155408,0.73984131955449,1.7177294758425,0.802648381401499,0.453801302238101,1.18569469691961,0.242120793730868,0.180830718276831,0.360860641711535
"2002",27846.4941706442,17297.7741203353,40664.5179318838,0.346686379041542,0.237405990521712,0.558106517204816,1.17067517228437,0.823354868789315,1.89585897513471,0.696316883550105,0.392646986599293,1.02677707572128,0.26975142237819,0.201525769861785,0.397790972006097
"2003",29951.0725139073,18077.6459035652,44072.2225690654,0.382056439467849,0.259642003099571,0.632991727383254,1.25489054140029,0.892734359350978,1.97887263928197,0.771685705575229,0.449304122114432,1.12405535801351,0.289588324981896,0.215291708643467,0.419083130442425
"2004",30034.2054515958,17366.9319371328,44779.0039338944,0.405404435813602,0.271913152331632,0.701102540987634,1.25803331397494,0.89028020686293,1.94559570663756,0.824686720859653,0.488851205107368,1.19984004932313,0.290530235948689,0.214263938075549,0.41600627660445
"2005",30009.7505945125,17236.4415834985,44981.5565542876,0.415864839369356,0.277447051462497,0.724047374568937,1.26378519370999,0.893498052436846,1.92744280317041,0.837651405929271,0.502150856130561,1.22133914502436,0.29141083925744,0.212994828441956,0.417162113911874
